69.641	128.453	70.999	2.946	-3.444	0.116	27.166
70.630	128.462	70.994	2.924	-3.456	0.120	27.174
71.619	128.482	71.018	2.892	-3.434	0.121	27.178
72.619	128.449	71.008	2.838	-3.508	0.127	27.181
73.619	128.501	71.051	2.783	-3.565	0.133	27.182
74.608	128.492	71.052	2.716	-3.482	0.132	27.178
75.608	128.440	71.000	2.649	-3.542	0.129	27.167
76.597	128.467	71.032	2.581	-3.723	0.134	27.127
77.582	128.484	71.052	2.520	-3.867	0.140	26.840
78.568	128.460	71.027	2.495	-3.899	0.142	25.806
79.549	128.478	71.052	2.452	-3.878	0.145	23.912
80.531	128.475	71.042	2.383	-4.048	0.148	21.903
81.520	128.418	70.995	2.314	-4.108	0.150	20.533
82.524	128.414	71.007	2.243	-4.041	0.156	19.786
83.520	128.423	71.008	2.184	-4.182	0.160	19.310
84.520	128.457	71.022	2.138	-4.315	0.162	18.758
85.513	128.500	71.058	2.101	-4.321	0.166	17.668
86.517	128.452	71.024	2.071	-4.242	0.170	15.869
87.520	128.421	70.992	2.038	-4.297	0.175	14.148
88.520	128.419	71.001	1.997	-4.435	0.175	13.624
89.517	128.380	70.976	1.950	-4.440	0.176	14.502
90.513	128.428	71.006	1.909	-4.447	0.180	15.973
91.502	128.465	71.034	1.864	-4.506	0.182	17.160
92.491	128.448	71.026	1.812	-4.485	0.187	17.656
93.498	128.442	71.035	1.767	-4.491	0.191	17.329
94.491	128.387	70.982	1.724	-4.531	0.192	16.506
95.487	128.379	70.960	1.673	-4.616	0.195	16.084
96.476	128.411	70.987	1.620	-4.675	0.201	16.742
97.483	128.446	71.029	1.578	-4.583	0.205	18.076
98.476	128.503	71.063	1.514	-4.612	0.204	19.285
99.469	128.466	71.011	1.453	-4.735	0.204	20.442
100.469	128.394	70.972	1.414	-4.800	0.203	21.482
101.454	128.408	70.987	1.377	-4.826	0.207	21.653
102.447	128.424	70.997	1.348	-4.871	0.215	21.164
103.436	128.414	71.006	1.315	-4.855	0.218	21.082
104.432	128.468	71.043	1.288	-4.845	0.217	21.637
105.421	128.471	71.031	1.250	-4.928	0.222	22.544
106.403	128.329	70.925	1.228	-5.009	0.225	23.831
107.392	128.338	70.942	1.192	-5.108	0.228	25.280
108.385	128.433	71.009	1.162	-5.160	0.232	26.341
109.370	128.374	70.938	1.129	-5.182	0.232	26.847
110.363	128.343	70.919	1.091	-5.119	0.235	27.028
111.363	128.421	70.990	1.060	-5.146	0.233	27.091
112.359	128.423	71.000	1.011	-5.221	0.235	27.118
113.352	128.457	71.017	0.993	-5.221	0.242	27.138
114.344	128.424	70.990	0.971	-5.217	0.241	27.158
115.344	128.460	71.019	1.195	-5.247	0.252	27.171
116.337	128.416	70.968	1.403	-5.402	0.268	27.175
117.319	128.404	70.955	0.915	-5.406	0.250	27.174
118.322	128.442	70.985	0.906	-5.468	0.246	27.174
119.311	128.360	70.920	0.886	-5.423	0.245	27.171
120.311	128.422	70.980	0.868	-5.623	0.251	27.159
121.308	128.448	71.004	0.862	-5.694	0.254	27.124
122.304	128.392	70.961	0.840	-5.801	0.255	26.932
123.300	128.365	70.934	0.850	-6.026	0.258	26.115
124.352	128.419	70.972	0.858	-6.068	0.260	24.187
125.348	128.441	71.003	0.855	-6.149	0.264	22.061
126.363	128.406	70.978	0.856	-6.102	0.268	20.588
127.355	128.403	70.973	0.871	-6.114	0.270	19.843
128.348	128.437	71.011	0.858	-6.176	0.268	19.357
129.344	128.385	70.956	0.838	-6.231	0.270	18.837
130.337	128.349	70.924	0.846	-6.330	0.271	17.880
131.333	128.389	70.965	0.847	-6.409	0.272	16.204
132.330	128.386	70.957	0.845	-6.408	0.273	14.380
133.330	128.419	70.984	0.864	-6.534	0.277	13.534
134.319	128.405	70.985	0.879	-6.580	0.280	14.147
135.308	128.395	70.994	0.888	-6.595	0.277	15.568
136.311	128.377	70.972	0.896	-6.649	0.278	16.830
137.308	128.375	70.963	0.897	-6.751	0.281	17.378
138.297	128.440	71.020	0.894	-6.910	0.284	17.142
139.282	128.430	71.030	0.910	-6.871	0.284	16.395
140.278	128.405	71.013	0.938	-6.849	0.287	15.866
141.264	128.329	70.960	0.932	-6.885	0.287	16.307
142.260	128.302	70.945	0.940	-7.044	0.289	17.494
143.256	128.295	70.940	0.955	-7.020	0.288	18.526
144.249	128.345	70.992	0.965	-7.121	0.289	19.444
145.242	128.363	71.013	0.976	-7.075	0.283	20.643
146.242	128.382	71.034	0.988	-7.137	0.293	21.267
147.223	128.310	70.998	1.011	-7.294	0.291	20.860
148.220	128.304	70.978	1.024	-7.353	0.288	20.586
149.220	128.307	70.988	1.060	-7.262	0.288	21.107
150.216	128.374	71.068	1.072	-7.395	0.290	21.993
151.216	128.329	71.038	1.099	-7.414	0.292	23.138
152.212	128.289	71.008	1.118	-7.448	0.289	24.558
153.205	128.318	71.046	1.146	-7.572	0.292	25.871
154.205	128.294	71.045	1.151	-7.645	0.291	26.690
155.198	128.238	71.009	1.170	-7.634	0.295	27.031
156.187	128.273	71.048	1.206	-7.799	0.294	27.154
157.169	128.214	71.002	1.225	-7.906	0.292	27.207
158.169	128.192	70.997	1.250	-7.887	0.297	27.236
159.169	128.203	71.041	1.261	-7.876	0.290	27.257
160.169	128.209	71.053	1.285	-7.995	0.291	27.274
161.169	128.216	71.038	1.293	-8.002	0.291	27.282
162.165	128.232	71.069	1.318	-8.080	0.284	27.285
163.161	128.190	71.069	1.322	-8.045	0.286	27.280
164.143	128.123	71.035	1.357	-8.169	0.294	27.252
165.143	128.171	71.084	1.348	-8.167	0.293	27.190
166.132	128.221	71.116	1.356	-8.192	0.290	27.086
167.128	128.232	71.127	1.346	-8.391	0.283	26.793
168.125	128.100	71.062	1.368	-8.544	0.277	25.909
169.125	128.077	71.062	1.393	-8.592	0.279	24.149
170.136	128.186	71.128	1.416	-8.812	0.282	22.098
171.132	128.136	71.130	1.425	-8.988	0.283	20.728
172.132	128.115	71.118	1.411	-8.877	0.280	20.044
173.128	128.073	71.090	1.412	-8.962	0.275	19.513
174.121	128.081	71.099	1.403	-8.971	0.277	18.822
175.110	128.082	71.129	1.413	-9.091	0.275	17.782
176.114	128.127	71.169	1.411	-9.151	0.272	16.230
177.095	128.125	71.176	1.415	-9.007	0.269	14.813
178.088	128.068	71.143	1.415	-9.124	0.274	14.620
179.084	128.103	71.157	1.424	-9.181	0.269	15.743
180.073	128.164	71.250	1.409	-9.300	0.264	17.103
181.073	128.060	71.181	1.410	-9.228	0.266	18.014
182.066	128.131	71.236	1.393	-9.488	0.260	18.337
183.062	128.038	71.186	1.378	-9.464	0.257	18.186
184.051	128.000	71.152	1.369	-9.521	0.255	17.936
185.040	128.053	71.230	1.359	-9.455	0.257	18.044
186.029	127.967	71.167	1.352	-9.584	0.246	18.697
187.037	127.957	71.172	1.334	-9.567	0.256	19.690
188.029	127.997	71.222	1.332	-9.658	0.250	20.677
189.018	128.078	71.272	1.297	-9.830	0.245	21.663
190.018	127.919	71.179	1.301	-9.724	0.243	22.933
191.015	127.992	71.235	1.282	-9.627	0.238	24.030
192.026	128.013	71.242	1.273	-9.658	0.245	23.755
193.029	128.058	71.277	1.269	-9.935	0.233	22.472
194.026	127.843	71.134	1.272	-9.923	0.223	21.872
195.022	128.024	71.293	1.279	-9.817	0.230	22.212
196.022	128.028	71.309	1.273	-9.899	0.224	22.858
197.015	128.045	71.339	1.224	-9.870	0.225	23.900
198.022	127.909	71.239	1.203	-10.008	0.218	25.323
199.022	127.922	71.263	1.187	-10.016	0.216	26.440
200.007	127.911	71.270	1.172	-10.128	0.208	26.969
201.015	128.073	71.365	1.158	-10.101	0.209	27.168
202.018	127.960	71.297	1.132	-10.130	0.199	27.251
203.011	127.869	71.242	1.163	-10.050	0.200	27.287
204.007	127.941	71.318	1.134	-10.086	0.203	27.307
205.004	127.910	71.318	1.119	-9.970	0.190	27.323
206.004	127.921	71.323	1.118	-10.014	0.188	27.332
207.004	127.881	71.312	1.112	-10.338	0.182	27.338
208.000	127.758	71.208	1.109	-9.912	0.183	27.338
208.993	127.816	71.260	1.099	-9.973	0.177	27.308
209.989	127.793	71.249	1.122	-10.125	0.172	27.238
210.978	127.949	71.390	1.137	-10.123	0.167	27.118
211.978	127.818	71.282	1.089	-10.157	0.162	26.806
212.971	127.823	71.274	1.072	-10.307	0.156	25.904
213.985	127.883	71.346	1.086	-10.296	0.160	24.131
214.985	127.886	71.352	1.067	-10.424	0.156	22.129
215.982	127.883	71.369	1.059	-10.486	0.151	20.780
216.978	127.768	71.281	1.037	-10.413	0.148	20.100
217.967	127.882	71.359	1.029	-10.450	0.140	19.582
218.971	127.864	71.342	1.026	-10.416	0.140	18.884
219.963	128.008	71.478	1.038	-10.400	0.139	17.781
220.952	127.884	71.359	1.019	-10.323	0.128	16.170
221.949	127.883	71.365	1.047	-10.339	0.125	14.669
222.941	127.873	71.355	1.059	-10.339	0.124	14.392
223.945	127.883	71.361	1.078	-10.359	0.117	15.440
224.919	127.855	71.359	1.069	-10.280	0.119	16.776
225.927	127.797	71.315	1.115	-10.199	0.110	17.759
226.919	127.916	71.385	1.142	-10.278	0.107	18.155
227.919	127.935	71.441	1.118	-10.216	0.104	18.067
228.908	127.820	71.350	1.095	-10.101	0.100	17.847
229.916	127.926	71.419	1.084	-10.135	0.097	17.953
230.916	127.888	71.392	1.087	-10.231	0.097	18.612
231.916	127.927	71.442	1.078	-10.288	0.088	19.597
232.916	127.931	71.450	1.123	-10.232	0.085	20.564
233.923	127.899	71.422	1.090	-10.022	0.079	21.542
234.919	127.895	71.421	1.119	-9.976	0.077	22.821
235.897	127.822	71.371	1.133	-9.977	0.076	23.976
236.890	127.765	71.314	1.144	-9.933	0.069	23.910
237.894	127.954	71.483	1.161	-10.033	0.068	22.781
238.879	127.924	71.444	1.174	-9.925	0.065	22.188
239.875	127.825	71.357	1.209	-9.846	0.063	22.510
240.883	127.776	71.317	1.240	-9.741	0.057	23.132
241.879	127.829	71.360	1.288	-9.777	0.051	24.019
242.872	127.850	71.403	1.306	-9.637	0.050	25.261
243.872	127.897	71.428	1.321	-9.881	0.040	26.355
244.864	127.910	71.425	1.331	-9.804	0.044	26.927
245.864	127.894	71.433	1.335	-9.551	0.034	27.146
246.835	127.807	71.361	1.346	-9.556	0.035	27.229
247.842	127.805	71.354	1.406	-9.648	0.027	27.269
248.831	127.890	71.416	1.425	-9.642	0.026	27.292
249.824	127.905	71.421	1.443	-9.457	0.020	27.306
250.821	127.899	71.414	1.466	-9.445	0.021	27.312
251.828	127.891	71.404	1.481	-9.355	0.019	27.310
252.824	127.863	71.399	1.522	-9.439	0.015	27.292
253.821	127.841	71.396	1.546	-9.318	0.010	27.256
254.828	127.903	71.445	0.811	-9.119	-0.018	27.208
255.817	127.908	71.460	1.451	-9.171	0.001	27.121
256.817	127.837	71.427	1.637	-9.113	0.003	26.812
257.813	127.902	71.475	1.537	-9.143	-0.032	25.890
258.813	127.846	71.409	1.690	-9.274	-0.015	24.166
259.810	127.919	71.465	1.742	-9.195	-0.013	22.227
260.788	127.829	71.369	1.757	-9.209	-0.014	20.865
261.795	127.882	71.419	1.770	-9.207	-0.016	20.078
262.802	127.968	71.507	1.763	-9.072	-0.023	19.518
263.791	127.866	71.436	1.780	-8.992	-0.030	18.848
264.788	127.859	71.409	1.794	-9.073	-0.030	17.741
265.780	127.926	71.470	1.803	-8.977	-0.035	16.114
266.773	127.931	71.474	1.836	-8.850	-0.036	14.587
267.773	127.918	71.457	1.905	-8.817	-0.037	14.152
268.773	127.990	71.509	1.931	-8.785	-0.040	15.030
269.784	128.002	71.527	1.933	-8.711	-0.043	16.378
270.791	127.902	71.470	1.885	-8.736	-0.042	17.334
271.769	127.887	71.460	1.887	-8.769	-0.047	17.685
272.773	127.919	71.473	1.921	-8.739	-0.050	17.535
273.777	127.946	71.499	1.983	-8.601	-0.048	17.068
274.758	127.814	71.410	2.024	-8.476	-0.057	16.873
275.758	127.841	71.437	2.046	-8.381	-0.058	17.428
276.762	127.895	71.483	2.059	-8.473	-0.061	18.447
277.751	127.894	71.488	2.082	-8.382	-0.061	19.548
278.740	127.855	71.447	2.072	-8.339	-0.067	21.008
279.744	127.862	71.456	2.087	-8.274	-0.070	22.570
280.729	127.893	71.487	2.104	-8.263	-0.072	22.937
281.729	127.907	71.503	2.139	-8.170	-0.073	21.976
282.674	127.919	71.499	2.156	-8.147	-0.076	21.218
283.718	127.913	71.501	2.155	-8.095	-0.081	21.368
284.711	127.915	71.524	2.169	-8.077	-0.084	22.019
285.696	127.936	71.535	2.174	-7.915	-0.089	22.921
286.700	127.911	71.515	1.678	-7.812	-0.106	24.207
287.711	127.827	71.446	2.001	-7.780	-0.097	25.565
288.689	127.845	71.467	2.213	-7.819	-0.095	26.485
289.685	127.884	71.500	2.224	-7.789	-0.100	26.949
290.689	127.881	71.495	2.240	-7.696	-0.098	27.131
291.670	127.915	71.520	2.252	-7.549	-0.098	27.199
292.667	127.871	71.469	2.275	-7.373	-0.102	27.230
293.663	127.858	71.473	2.279	-7.424	-0.100	27.247
294.659	127.928	71.523	2.289	-7.479	-0.108	27.255
295.659	128.051	71.613	2.303	-7.344	-0.113	27.258
296.634	127.970	71.550	2.293	-7.226	-0.114	27.258
297.641	127.990	71.564	2.289	-7.202	-0.113	27.254
298.648	127.994	71.576	2.302	-7.216	-0.115	27.237
299.637	127.895	71.489	2.311	-7.089	-0.120	27.211
300.630	127.899	71.502	2.301	-7.087	-0.122	27.169
301.637	127.995	71.584	2.317	-7.088	-0.115	27.015
302.626	127.959	71.561	2.323	-6.989	-0.119	26.582
303.681	127.961	71.554	2.339	-7.013	-0.122	25.682
304.674	127.978	71.551	2.340	-7.026	-0.128	24.308
305.674	127.919	71.501	2.349	-6.984	-0.131	22.510
306.670	127.980	71.548	2.362	-6.906	-0.129	20.861
307.652	128.069	71.606	2.373	-6.881	-0.131	19.811
308.656	128.048	71.595	2.378	-6.872	-0.153	19.170
309.663	128.022	71.579	2.375	-6.846	-0.142	18.564
310.637	128.039	71.567	2.351	-6.709	-0.136	17.847
311.641	128.063	71.582	2.338	-6.540	-0.152	17.208
312.645	128.058	71.561	2.365	-6.486	-0.147	16.878
313.637	128.000	71.507	2.374	-6.476	-0.144	16.760
314.630	127.907	71.444	2.356	-6.555	-0.144	16.914
315.630	127.898	71.437	2.348	-6.394	-0.145	17.416
316.626	127.909	71.441	2.352	-6.139	-0.151	17.881
317.626	127.947	71.450	2.350	-6.231	-0.149	17.913
318.608	128.000	71.495	2.347	-6.339	-0.147	17.522
319.612	128.044	71.512	2.336	-6.248	-0.147	17.187
320.619	127.978	71.452	2.317	-6.141	-0.147	17.575
321.590	127.932	71.411	2.332	-6.079	-0.148	18.608
322.593	127.939	71.398	2.338	-5.979	-0.150	19.891
323.601	127.949	71.399	2.310	-5.915	-0.150	21.395
324.586	128.036	71.471	2.316	-5.820	-0.150	22.939
325.648	128.179	71.566	2.335	-5.791	-0.151	23.516
326.648	128.131	71.529	2.327	-5.754	-0.152	22.600
327.641	127.947	71.368	2.309	-5.620	-0.149	21.670
328.637	127.984	71.377	2.296	-5.538	-0.151	21.621
329.626	128.036	71.403	2.292	-5.505	-0.155	22.145
330.634	128.102	71.448	2.285	-5.478	-0.152	23.107
331.630	128.084	71.438	2.280	-5.364	-0.152	24.501
332.608	128.094	71.429	2.268	-5.206	-0.155	25.820
333.615	128.138	71.467	2.260	-5.166	-0.155	26.647
334.623	128.146	71.458	2.257	-5.203	-0.155	26.979
335.615	128.101	71.398	2.276	-5.111	-0.151	27.088
336.612	128.083	71.357	2.267	-5.013	-0.150	27.128
337.604	128.105	71.364	2.267	-4.918	-0.149	27.146
338.597	128.105	71.361	2.265	-4.808	-0.151	27.160
339.593	128.058	71.316	2.264	-4.773	-0.154	27.173
340.593	128.151	71.379	2.274	-4.642	-0.151	27.182
341.612	128.158	71.359	2.281	-4.550	-0.150	27.191
342.619	128.126	71.324	2.289	-4.526	-0.152	27.194
343.608	128.153	71.339	2.296	-4.511	-0.153	27.192
344.593	128.139	71.311	2.300	-4.347	-0.149	27.191
345.601	128.140	71.289	2.282	-4.218	-0.144	27.190
346.619	128.199	71.317	2.288	-4.319	-0.142	27.151
347.608	128.275	71.355	2.306	-4.373	-0.141	26.777
348.615	128.224	71.301	2.352	-4.349	-0.143	25.431
349.597	128.265	71.331	2.391	-4.301	-0.142	23.185
350.590	128.233	71.291	2.398	-4.163	-0.141	20.969
351.593	128.197	71.227	2.409	-4.148	-0.140	19.489
352.586	128.211	71.236	2.434	-4.165	-0.139	18.490
353.586	128.307	71.311	2.456	-4.065	-0.135	17.099
354.560	128.352	71.315	2.474	-4.102	-0.135	14.801
355.557	128.261	71.220	2.496	-4.048	-0.132	12.265
356.557	128.262	71.228	2.528	-3.861	-0.130	11.007
357.538	128.351	71.280	2.570	-3.786	-0.128	11.141
